main_site,other_site,year,convergence_correlation
43,46,3,-0.016652826631742838
43,48,1,-0.169572375487862
43,48,3,-0.024404388376629463
43,49,1,0.4028792543764794
43,49,2,-0.08212262394370277
43,52,1,0.07882929880117136
43,52,2,0.05116130793057493
43,52,3,0.018786577794615962
43,53,1,0.28038299689615775
43,53,2,-0.01672355491260777
43,53,3,-0.0283900139363607
43,54,1,0.6244372034747037
43,54,2,-0.054507304499062166
43,54,3,-0.010985561678050646
43,55,1,0.22769469495036543
43,55,2,-0.061053091011119415
43,55,3,0.13236787433314995
43,57,1,-0.04788281084042624
43,57,2,0.03709925753022874
43,57,3,-0.026785578443968377
43,60,1,0.2163385097814786
45,46,1,0.432775640745131
45,46,2,-0.1408910996483535
45,46,3,-0.0169231092091708
45,46,4,-0.0016959715601283793
45,46,5,-0.005044296368178237
45,48,1,-0.08594899869004005
45,48,3,-0.03617850414620736
45,49,1,0.40530057250613294
45,49,2,-0.11499087520497424
45,52,1,0.18292342962825056
45,52,2,0.02713221367206261
45,52,3,0.014951502451292164
45,52,4,0.06647481799167715
45,53,1,0.22118567829457547
45,53,2,-0.04498523355144028
45,53,3,-0.04495384944283885
45,54,1,0.2791699607696303
45,54,2,-0.08081021375385654
45,54,3,-0.02370705650518535
45,55,1,0.18188223642033904
45,55,2,-0.047085730692918513
45,55,3,0.18233971152699743
45,55,4,0.017369314276984432
45,55,5,-0.04952367538388602
45,57,1,0.2167725977494816
45,57,2,0.04283448597292957
45,57,3,-0.03439251136063469
45,57,4,-0.04792804536197256
45,57,5,0.1067672182167364
45,60,1,0.11331071898810857
46,48,1,-0.17060098751822275
46,48,3,0.007902513234341779
46,49,1,0.49912286446378185
46,49,2,0.1254345385333555
46,52,1,0.1852808036027746
46,52,2,-0.03255464343799382
46,52,3,-0.013783576437452127
46,52,4,-0.009162658966711774
46,53,1,0.35679301582635514
46,53,2,0.09090062878551072
46,53,3,-0.0056858673832049945
46,54,1,0.5733829443648288
46,54,2,0.19166145073654442
46,54,3,0.018501908581458934
46,55,1,0.2571621272951113
46,55,2,0.06507230295901721
46,55,3,-0.015543371146433026
46,55,4,0.014416842227145052
46,55,5,-0.021382519880227793
46,57,1,0.15002844023063
46,57,2,0.019813399056837835
46,57,3,0.014394574519525718
46,57,4,0.027962772789910925
46,57,5,0.0030697041956992918
46,60,1,0.18865826484749534
48,49,1,-0.17143261398341544
48,52,1,-0.06962185425071425
48,52,3,-0.0011517398350334273
48,53,1,-0.1371316476905546
48,53,3,-0.010244999652844838
48,54,1,-0.1854618224405087
48,54,3,0.009809072265435585
48,55,1,-0.10091191087864332
48,55,3,-0.025235781008155916
48,57,1,-0.0097927931251655
48,57,3,-0.012672991245226584
48,60,1,-0.05434145737061437
49,52,1,0.1676838906550023
49,52,2,-0.013478535979391018
49,53,1,0.3370154500358274
49,53,2,0.029381385159534076
49,54,1,0.5188793538647138
49,54,2,0.03511008836502763
49,55,1,0.29157244975776664
49,55,2,0.049026633855120495
49,57,1,0.05470452435220095
49,57,2,-0.04465524205774
49,60,1,0.19158900539368257
52,53,1,0.19175447859265013
52,53,2,-0.0039915189356596464
52,53,3,0.06365448832243634
52,54,1,0.10780376655578354
52,54,2,0.00037926035600748437
52,54,3,-0.00110609718862792
52,55,1,0.12811882600959007
52,55,2,0.003299392660467274
52,55,3,-0.011688310485123235
52,55,4,0.010113658471915834
52,57,1,0.07834155066329981
52,57,2,0.0053087305206474785
52,57,3,-0.02643019949834989
52,57,4,-0.008810488678679453
52,60,1,0.07178234175929303
53,54,1,0.3448013531908492
53,54,2,0.09422604402787485
53,54,3,-0.007743379615828867
53,55,1,0.22991493090537485
53,55,2,0.043505039809057636
53,55,3,-0.024757647802144216
53,57,1,0.0528928802247757
53,57,2,0.02143408514066599
53,57,3,0.009479312317922031
53,60,1,0.13198851553493557
54,55,1,0.2933529879630308
54,55,2,0.04080383510811204
54,55,3,-0.017645223823182152
54,57,1,-0.0027464147432954117
54,57,2,0.1041885562279553
54,57,3,0.019504627461393427
54,60,1,0.21049160252062665
55,57,1,0.002803110256263578
55,57,2,-0.00168590726364929
55,57,3,0.011711374084286207
55,57,4,0.017687473927682447
55,57,5,-0.02471835928483485
55,60,1,0.09524261397439082
57,60,1,0.004619052976906494
